3, 50, 102.693
4, 50, 149.433
5, 50, 205.771
6, 50, 310.167
7, 50, 365.23
8, 50, 267.911
9, 50, 592.634
10, 50, 708.912
11, 50, 816.015
12, 50, 1468.05
13, 50, 2802.28
14, 50, 5381.66
15, 50, 9625.23
16, 50, 19086.7
