DATE & TIME, FORECAST WIND(MW),  ACTUAL WIND(MW), REGION
24 January 2025 15:15,671,166,Northern Ireland
24 January 2025 15:30,670,138,Northern Ireland
24 January 2025 15:45,670,166,Northern Ireland
24 January 2025 16:00,669,273,Northern Ireland
24 January 2025 16:15,663,408,Northern Ireland
24 January 2025 16:30,658,446,Northern Ireland
24 January 2025 16:45,652,452,Northern Ireland
24 January 2025 17:00,654,455,Northern Ireland
24 January 2025 17:15,645,440,Northern Ireland
24 January 2025 17:30,637,432,Northern Ireland
24 January 2025 17:45,628,434,Northern Ireland
24 January 2025 18:00,559,451,Northern Ireland
24 January 2025 18:15,555,410,Northern Ireland
24 January 2025 18:30,550,398,Northern Ireland
24 January 2025 18:45,546,375,Northern Ireland
24 January 2025 19:00,541,374,Northern Ireland
24 January 2025 19:15,533,381,Northern Ireland
24 January 2025 19:30,524,337,Northern Ireland
24 January 2025 19:45,515,327,Northern Ireland
24 January 2025 20:00,507,328,Northern Ireland
24 January 2025 20:15,498,318,Northern Ireland
24 January 2025 20:30,490,306,Northern Ireland
24 January 2025 20:45,482,351,Northern Ireland
24 January 2025 21:00,474,380,Northern Ireland
24 January 2025 21:15,469,409,Northern Ireland
24 January 2025 21:30,464,399,Northern Ireland
24 January 2025 21:45,459,415,Northern Ireland
24 January 2025 22:00,455,402,Northern Ireland
24 January 2025 22:15,448,402,Northern Ireland
24 January 2025 22:30,442,405,Northern Ireland
24 January 2025 22:45,436,366,Northern Ireland
24 January 2025 23:00,429,333,Northern Ireland
24 January 2025 23:15,420,325,Northern Ireland
24 January 2025 23:30,411,342,Northern Ireland
24 January 2025 23:45,402,362,Northern Ireland
25 January 2025 00:00,475,338,Northern Ireland
25 January 2025 00:15,471,317,Northern Ireland
25 January 2025 00:30,467,309,Northern Ireland
25 January 2025 00:45,463,313,Northern Ireland
25 January 2025 01:00,459,340,Northern Ireland
25 January 2025 01:15,454,340,Northern Ireland
25 January 2025 01:30,448,341,Northern Ireland
25 January 2025 01:45,443,337,Northern Ireland
25 January 2025 02:00,437,309,Northern Ireland
25 January 2025 02:15,431,303,Northern Ireland
25 January 2025 02:30,426,304,Northern Ireland
25 January 2025 02:45,420,301,Northern Ireland
25 January 2025 03:00,414,293,Northern Ireland
25 January 2025 03:15,409,297,Northern Ireland
25 January 2025 03:30,404,289,Northern Ireland
25 January 2025 03:45,399,279,Northern Ireland
25 January 2025 04:00,394,253,Northern Ireland
25 January 2025 04:15,386,284,Northern Ireland
25 January 2025 04:30,379,287,Northern Ireland
25 January 2025 04:45,371,288,Northern Ireland
25 January 2025 05:00,364,267,Northern Ireland
25 January 2025 05:15,357,255,Northern Ireland
25 January 2025 05:30,351,260,Northern Ireland
25 January 2025 05:45,345,232,Northern Ireland
25 January 2025 06:00,349,249,Northern Ireland
25 January 2025 06:15,342,255,Northern Ireland
25 January 2025 06:30,335,221,Northern Ireland
25 January 2025 06:45,328,215,Northern Ireland
25 January 2025 07:00,321,229,Northern Ireland
25 January 2025 07:15,305,206,Northern Ireland
25 January 2025 07:30,289,194,Northern Ireland
25 January 2025 07:45,274,198,Northern Ireland
25 January 2025 08:00,258,193,Northern Ireland
25 January 2025 08:15,249,187,Northern Ireland
25 January 2025 08:30,240,177,Northern Ireland
25 January 2025 08:45,232,151,Northern Ireland
25 January 2025 09:00,223,157,Northern Ireland
25 January 2025 09:15,222,164,Northern Ireland
25 January 2025 09:30,222,169,Northern Ireland
25 January 2025 09:45,221,183,Northern Ireland
25 January 2025 10:00,221,184,Northern Ireland
25 January 2025 10:15,209,175,Northern Ireland
25 January 2025 10:30,197,167,Northern Ireland
25 January 2025 10:45,185,152,Northern Ireland
25 January 2025 11:00,173,137,Northern Ireland
25 January 2025 11:15,167,141,Northern Ireland
25 January 2025 11:30,161,130,Northern Ireland
25 January 2025 11:45,155,127,Northern Ireland
25 January 2025 12:00,121,115,Northern Ireland
25 January 2025 12:15,132,119,Northern Ireland
25 January 2025 12:30,143,102,Northern Ireland
25 January 2025 12:45,154,120,Northern Ireland
25 January 2025 13:00,164,153,Northern Ireland
25 January 2025 13:15,183,186,Northern Ireland
25 January 2025 13:30,202,188,Northern Ireland
25 January 2025 13:45,221,186,Northern Ireland
25 January 2025 14:00,240,204,Northern Ireland
25 January 2025 14:15,264,196,Northern Ireland
25 January 2025 14:30,288,239,Northern Ireland
25 January 2025 14:45,312,257,Northern Ireland
25 January 2025 15:00,336,279,Northern Ireland
25 January 2025 15:15,358,300,Northern Ireland
25 January 2025 15:30,380,345,Northern Ireland
25 January 2025 15:45,402,357,Northern Ireland
25 January 2025 16:00,424,361,Northern Ireland
25 January 2025 16:15,443,363,Northern Ireland
25 January 2025 16:30,463,402,Northern Ireland
25 January 2025 16:45,482,379,Northern Ireland
25 January 2025 17:00,502,386,Northern Ireland
25 January 2025 17:15,506,389,Northern Ireland
25 January 2025 17:30,510,387,Northern Ireland
25 January 2025 17:45,514,395,Northern Ireland
25 January 2025 18:00,396,386,Northern Ireland
25 January 2025 18:15,385,389,Northern Ireland
25 January 2025 18:30,375,394,Northern Ireland
25 January 2025 18:45,365,372,Northern Ireland
25 January 2025 19:00,354,381,Northern Ireland
25 January 2025 19:15,348,356,Northern Ireland
25 January 2025 19:30,342,338,Northern Ireland
25 January 2025 19:45,337,329,Northern Ireland
25 January 2025 20:00,331,320,Northern Ireland
25 January 2025 20:15,342,314,Northern Ireland
25 January 2025 20:30,353,305,Northern Ireland
25 January 2025 20:45,364,304,Northern Ireland
25 January 2025 21:00,376,310,Northern Ireland
25 January 2025 21:15,390,315,Northern Ireland
25 January 2025 21:30,404,255,Northern Ireland
25 January 2025 21:45,419,253,Northern Ireland
25 January 2025 22:00,433,245,Northern Ireland
25 January 2025 22:15,431,289,Northern Ireland
25 January 2025 22:30,429,233,Northern Ireland
25 January 2025 22:45,427,192,Northern Ireland
25 January 2025 23:00,425,177,Northern Ireland
25 January 2025 23:15,406,121,Northern Ireland
25 January 2025 23:30,388,120,Northern Ireland
25 January 2025 23:45,370,114,Northern Ireland
26 January 2025 00:00,279,116,Northern Ireland
26 January 2025 00:15,278,112,Northern Ireland
26 January 2025 00:30,277,145,Northern Ireland
26 January 2025 00:45,276,154,Northern Ireland
26 January 2025 01:00,275,153,Northern Ireland
26 January 2025 01:15,268,154,Northern Ireland
26 January 2025 01:30,260,151,Northern Ireland
26 January 2025 01:45,252,147,Northern Ireland
26 January 2025 02:00,245,144,Northern Ireland
26 January 2025 02:15,227,134,Northern Ireland
26 January 2025 02:30,209,131,Northern Ireland
26 January 2025 02:45,191,127,Northern Ireland
26 January 2025 03:00,173,118,Northern Ireland
26 January 2025 03:15,167,112,Northern Ireland
26 January 2025 03:30,162,102,Northern Ireland
26 January 2025 03:45,157,99,Northern Ireland
26 January 2025 04:00,151,120,Northern Ireland
26 January 2025 04:15,149,108,Northern Ireland
26 January 2025 04:30,147,81,Northern Ireland
26 January 2025 04:45,145,69,Northern Ireland
26 January 2025 05:00,143,42,Northern Ireland
26 January 2025 05:15,142,40,Northern Ireland
26 January 2025 05:30,141,36,Northern Ireland
26 January 2025 05:45,141,35,Northern Ireland
26 January 2025 06:00,139,34,Northern Ireland
26 January 2025 06:15,159,38,Northern Ireland
26 January 2025 06:30,178,45,Northern Ireland
26 January 2025 06:45,198,29,Northern Ireland
26 January 2025 07:00,217,26,Northern Ireland
26 January 2025 07:15,252,81,Northern Ireland
26 January 2025 07:30,286,77,Northern Ireland
26 January 2025 07:45,321,81,Northern Ireland
26 January 2025 08:00,356,124,Northern Ireland
26 January 2025 08:15,398,126,Northern Ireland
26 January 2025 08:30,441,184,Northern Ireland
26 January 2025 08:45,483,230,Northern Ireland
26 January 2025 09:00,526,328,Northern Ireland
26 January 2025 09:15,560,357,Northern Ireland
26 January 2025 09:30,595,340,Northern Ireland
26 January 2025 09:45,629,376,Northern Ireland
26 January 2025 10:00,663,402,Northern Ireland
26 January 2025 10:15,683,421,Northern Ireland
26 January 2025 10:30,703,421,Northern Ireland
26 January 2025 10:45,723,439,Northern Ireland
26 January 2025 11:00,743,429,Northern Ireland
26 January 2025 11:15,753,434,Northern Ireland
26 January 2025 11:30,762,477,Northern Ireland
26 January 2025 11:45,772,504,Northern Ireland
26 January 2025 12:00,777,519,Northern Ireland
26 January 2025 12:15,782,519,Northern Ireland
26 January 2025 12:30,787,534,Northern Ireland
26 January 2025 12:45,791,538,Northern Ireland
26 January 2025 13:00,796,540,Northern Ireland
26 January 2025 13:15,794,532,Northern Ireland
26 January 2025 13:30,791,534,Northern Ireland
26 January 2025 13:45,789,534,Northern Ireland
26 January 2025 14:00,787,539,Northern Ireland
26 January 2025 14:15,771,538,Northern Ireland
26 January 2025 14:30,756,530,Northern Ireland
26 January 2025 14:45,740,539,Northern Ireland
26 January 2025 15:00,725,531,Northern Ireland
26 January 2025 15:15,691,528,Northern Ireland
26 January 2025 15:30,657,521,Northern Ireland
26 January 2025 15:45,624,514,Northern Ireland
26 January 2025 16:00,590,502,Northern Ireland
26 January 2025 16:15,575,490,Northern Ireland
26 January 2025 16:30,559,487,Northern Ireland
26 January 2025 16:45,544,492,Northern Ireland
26 January 2025 17:00,528,484,Northern Ireland
26 January 2025 17:15,529,450,Northern Ireland
26 January 2025 17:30,529,443,Northern Ireland
26 January 2025 17:45,530,420,Northern Ireland
26 January 2025 18:00,560,384,Northern Ireland
26 January 2025 18:15,554,357,Northern Ireland
26 January 2025 18:30,547,353,Northern Ireland
26 January 2025 18:45,541,351,Northern Ireland
26 January 2025 19:00,534,374,Northern Ireland
26 January 2025 19:15,521,374,Northern Ireland
26 January 2025 19:30,507,373,Northern Ireland
26 January 2025 19:45,493,380,Northern Ireland
26 January 2025 20:00,480,367,Northern Ireland
26 January 2025 20:15,479,376,Northern Ireland
26 January 2025 20:30,478,404,Northern Ireland
26 January 2025 20:45,477,394,Northern Ireland
26 January 2025 21:00,477,283,Northern Ireland
26 January 2025 21:15,462,274,Northern Ireland
26 January 2025 21:30,447,249,Northern Ireland
26 January 2025 21:45,432,236,Northern Ireland
26 January 2025 22:00,417,237,Northern Ireland
26 January 2025 22:15,412,270,Northern Ireland
26 January 2025 22:30,407,287,Northern Ireland
26 January 2025 22:45,403,253,Northern Ireland
26 January 2025 23:00,398,249,Northern Ireland
26 January 2025 23:15,380,242,Northern Ireland
26 January 2025 23:30,361,253,Northern Ireland
26 January 2025 23:45,343,252,Northern Ireland
27 January 2025 00:00,228,247,Northern Ireland
27 January 2025 00:15,224,249,Northern Ireland
27 January 2025 00:30,221,252,Northern Ireland
27 January 2025 00:45,217,249,Northern Ireland
27 January 2025 01:00,213,254,Northern Ireland
27 January 2025 01:15,213,258,Northern Ireland
27 January 2025 01:30,213,258,Northern Ireland
27 January 2025 01:45,213,256,Northern Ireland
27 January 2025 02:00,213,243,Northern Ireland
27 January 2025 02:15,220,239,Northern Ireland
27 January 2025 02:30,227,233,Northern Ireland
27 January 2025 02:45,234,228,Northern Ireland
27 January 2025 03:00,241,243,Northern Ireland
27 January 2025 03:15,247,255,Northern Ireland
27 January 2025 03:30,253,257,Northern Ireland
27 January 2025 03:45,259,250,Northern Ireland
27 January 2025 04:00,265,235,Northern Ireland
27 January 2025 04:15,275,226,Northern Ireland
27 January 2025 04:30,285,225,Northern Ireland
27 January 2025 04:45,296,223,Northern Ireland
27 January 2025 05:00,306,218,Northern Ireland
27 January 2025 05:15,310,238,Northern Ireland
27 January 2025 05:30,314,220,Northern Ireland
27 January 2025 05:45,318,214,Northern Ireland
27 January 2025 06:00,315,217,Northern Ireland
27 January 2025 06:15,302,214,Northern Ireland
27 January 2025 06:30,289,207,Northern Ireland
27 January 2025 06:45,275,210,Northern Ireland
27 January 2025 07:00,262,213,Northern Ireland
27 January 2025 07:15,251,221,Northern Ireland
27 January 2025 07:30,241,219,Northern Ireland
27 January 2025 07:45,230,205,Northern Ireland
27 January 2025 08:00,219,196,Northern Ireland
27 January 2025 08:15,214,193,Northern Ireland
27 January 2025 08:30,209,215,Northern Ireland
27 January 2025 08:45,204,200,Northern Ireland
27 January 2025 09:00,199,211,Northern Ireland
27 January 2025 09:15,195,149,Northern Ireland
27 January 2025 09:30,190,136,Northern Ireland
27 January 2025 09:45,185,128,Northern Ireland
27 January 2025 10:00,180,114,Northern Ireland
27 January 2025 10:15,176,117,Northern Ireland
27 January 2025 10:30,172,109,Northern Ireland
27 January 2025 10:45,169,93,Northern Ireland
27 January 2025 11:00,165,94,Northern Ireland
27 January 2025 11:15,156,102,Northern Ireland
27 January 2025 11:30,148,87,Northern Ireland
27 January 2025 11:45,140,85,Northern Ireland
27 January 2025 12:00,172,83,Northern Ireland
27 January 2025 12:15,168,77,Northern Ireland
27 January 2025 12:30,164,78,Northern Ireland
27 January 2025 12:45,160,67,Northern Ireland
27 January 2025 13:00,156,63,Northern Ireland
27 January 2025 13:15,151,58,Northern Ireland
27 January 2025 13:30,145,60,Northern Ireland
27 January 2025 13:45,140,59,Northern Ireland
27 January 2025 14:00,135,56,Northern Ireland
27 January 2025 14:15,130,49,Northern Ireland
27 January 2025 14:30,125,44,Northern Ireland
27 January 2025 14:45,120,43,Northern Ireland
27 January 2025 15:00,115,45,Northern Ireland
27 January 2025 15:15,111,51,Northern Ireland
27 January 2025 15:30,107,56,Northern Ireland
27 January 2025 15:45,103,60,Northern Ireland
27 January 2025 16:00,100,64,Northern Ireland
27 January 2025 16:15,99,71,Northern Ireland
27 January 2025 16:30,98,76,Northern Ireland
27 January 2025 16:45,97,83,Northern Ireland
27 January 2025 17:00,96,83,Northern Ireland
27 January 2025 17:15,96,77,Northern Ireland
27 January 2025 17:30,96,73,Northern Ireland
27 January 2025 17:45,97,76,Northern Ireland
27 January 2025 18:00,83,73,Northern Ireland
27 January 2025 18:15,82,68,Northern Ireland
27 January 2025 18:30,80,68,Northern Ireland
27 January 2025 18:45,78,66,Northern Ireland
27 January 2025 19:00,77,60,Northern Ireland
27 January 2025 19:15,76,56,Northern Ireland
27 January 2025 19:30,75,57,Northern Ireland
27 January 2025 19:45,73,67,Northern Ireland
27 January 2025 20:00,72,75,Northern Ireland
27 January 2025 20:15,75,80,Northern Ireland
27 January 2025 20:30,77,85,Northern Ireland
27 January 2025 20:45,80,95,Northern Ireland
27 January 2025 21:00,83,109,Northern Ireland
27 January 2025 21:15,86,114,Northern Ireland
27 January 2025 21:30,90,140,Northern Ireland
27 January 2025 21:45,94,144,Northern Ireland
27 January 2025 22:00,97,134,Northern Ireland
27 January 2025 22:15,104,159,Northern Ireland
27 January 2025 22:30,111,165,Northern Ireland
27 January 2025 22:45,117,164,Northern Ireland
27 January 2025 23:00,124,162,Northern Ireland
27 January 2025 23:15,130,133,Northern Ireland
27 January 2025 23:30,137,133,Northern Ireland
27 January 2025 23:45,143,135,Northern Ireland
28 January 2025 00:00,112,134,Northern Ireland
28 January 2025 00:15,113,134,Northern Ireland
28 January 2025 00:30,113,132,Northern Ireland
28 January 2025 00:45,113,134,Northern Ireland
28 January 2025 01:00,113,132,Northern Ireland
28 January 2025 01:15,121,139,Northern Ireland
28 January 2025 01:30,128,139,Northern Ireland
28 January 2025 01:45,135,146,Northern Ireland
28 January 2025 02:00,143,136,Northern Ireland
28 January 2025 02:15,159,126,Northern Ireland
28 January 2025 02:30,176,129,Northern Ireland
28 January 2025 02:45,193,94,Northern Ireland
28 January 2025 03:00,209,94,Northern Ireland
28 January 2025 03:15,222,96,Northern Ireland
28 January 2025 03:30,235,100,Northern Ireland
28 January 2025 03:45,248,97,Northern Ireland
28 January 2025 04:00,261,99,Northern Ireland
28 January 2025 04:15,265,104,Northern Ireland
28 January 2025 04:30,268,98,Northern Ireland
28 January 2025 04:45,271,71,Northern Ireland
28 January 2025 05:00,275,77,Northern Ireland
28 January 2025 05:15,274,72,Northern Ireland
28 January 2025 05:30,272,69,Northern Ireland
28 January 2025 05:45,271,69,Northern Ireland
28 January 2025 06:00,281,72,Northern Ireland
28 January 2025 06:15,283,69,Northern Ireland
28 January 2025 06:30,284,68,Northern Ireland
28 January 2025 06:45,286,112,Northern Ireland
28 January 2025 07:00,288,108,Northern Ireland
28 January 2025 07:15,289,109,Northern Ireland
28 January 2025 07:30,289,104,Northern Ireland
28 January 2025 07:45,290,190,Northern Ireland
28 January 2025 08:00,291,177,Northern Ireland
28 January 2025 08:15,290,164,Northern Ireland
28 January 2025 08:30,290,162,Northern Ireland
28 January 2025 08:45,289,156,Northern Ireland
28 January 2025 09:00,288,146,Northern Ireland
28 January 2025 09:15,292,145,Northern Ireland
28 January 2025 09:30,296,148,Northern Ireland
28 January 2025 09:45,300,138,Northern Ireland
28 January 2025 10:00,304,125,Northern Ireland
28 January 2025 10:15,306,122,Northern Ireland
28 January 2025 10:30,308,124,Northern Ireland
28 January 2025 10:45,310,120,Northern Ireland
28 January 2025 11:00,312,116,Northern Ireland
28 January 2025 11:15,324,121,Northern Ireland
28 January 2025 11:30,337,129,Northern Ireland
28 January 2025 11:45,350,148,Northern Ireland
28 January 2025 12:00,300,139,Northern Ireland
28 January 2025 12:15,296,138,Northern Ireland
28 January 2025 12:30,292,164,Northern Ireland
28 January 2025 12:45,288,172,Northern Ireland
28 January 2025 13:00,284,177,Northern Ireland
28 January 2025 13:15,273,184,Northern Ireland
28 January 2025 13:30,262,196,Northern Ireland
28 January 2025 13:45,251,233,Northern Ireland
28 January 2025 14:00,240,245,Northern Ireland
28 January 2025 14:15,246,233,Northern Ireland
28 January 2025 14:30,253,218,Northern Ireland
28 January 2025 14:45,259,248,Northern Ireland
28 January 2025 15:00,266,241,Northern Ireland
28 January 2025 15:15,276,264,Northern Ireland
28 January 2025 15:30,287,221,Northern Ireland
28 January 2025 15:45,297,194,Northern Ireland
28 January 2025 16:00,308,226,Northern Ireland
28 January 2025 16:15,311,231,Northern Ireland
28 January 2025 16:30,315,249,Northern Ireland
28 January 2025 16:45,319,206,Northern Ireland
28 January 2025 17:00,322,213,Northern Ireland
28 January 2025 17:15,314,248,Northern Ireland
28 January 2025 17:30,306,251,Northern Ireland
28 January 2025 17:45,297,252,Northern Ireland
28 January 2025 18:00,280,245,Northern Ireland
28 January 2025 18:15,270,248,Northern Ireland
28 January 2025 18:30,259,253,Northern Ireland
28 January 2025 18:45,249,244,Northern Ireland
28 January 2025 19:00,238,225,Northern Ireland
28 January 2025 19:15,224,216,Northern Ireland
28 January 2025 19:30,210,218,Northern Ireland
28 January 2025 19:45,196,211,Northern Ireland
28 January 2025 20:00,182,199,Northern Ireland
28 January 2025 20:15,173,213,Northern Ireland
28 January 2025 20:30,165,220,Northern Ireland
28 January 2025 20:45,157,205,Northern Ireland
28 January 2025 21:00,148,192,Northern Ireland
28 January 2025 21:15,143,173,Northern Ireland
28 January 2025 21:30,139,156,Northern Ireland
28 January 2025 21:45,134,145,Northern Ireland
28 January 2025 22:00,129,124,Northern Ireland
28 January 2025 22:15,128,105,Northern Ireland
28 January 2025 22:30,128,101,Northern Ireland
28 January 2025 22:45,127,103,Northern Ireland
28 January 2025 23:00,127,103,Northern Ireland
28 January 2025 23:15,127,107,Northern Ireland
28 January 2025 23:30,127,100,Northern Ireland
28 January 2025 23:45,128,101,Northern Ireland
