3, 50, 191.319
4, 50, 315.149
5, 50, 509.053
6, 50, 480.119
7, 50, 629.682
8, 50, 1035.63
9, 50, 1373.96
10, 50, 2288.71
11, 50, 4077.05
12, 50, 7536.77
13, 50, 15663.9
14, 50, 29575.6
